,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6491,9728-fttvz,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.2,69.2,yes
6492,9548-lerkt,male,0,yes,no,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.75,483.15,no
6493,6576-fbxoj,male,0,yes,no,17,no,no phone service,dsl,no,no,yes,yes,yes,yes,one year,no,electronic check,54.6,934.8,no
6494,4310-kedtb,female,0,no,yes,26,no,no phone service,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed check,29.8,786.5,no
6495,7254-iqwoz,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.65,69.65,yes
6496,2474-brucm,male,1,yes,no,40,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,no,electronic check,101.85,4086.3,yes
6497,4062-hbmos,male,0,no,no,52,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,103.05,5364.8,no
6498,0742-nxbgr,female,0,no,no,1,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,82.3,82.3,yes
6499,2676-ishsf,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.3,20.3,no
6500,9236-nducw,female,0,no,no,21,no,no phone service,dsl,yes,no,no,yes,no,no,two year,no,mailed check,35.1,770.4,no
6501,4753-padas,female,0,yes,no,67,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),105.7,6816.95,no
6502,6103-qckfx,female,0,yes,yes,44,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),56.25,2419.55,no
6503,7781-ewara,male,0,yes,yes,70,no,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,no,electronic check,60.35,4138.7,no
6504,6110-ohihy,male,0,no,no,3,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,no,electronic check,79.25,267.6,yes
6505,7018-fpxhh,male,0,yes,yes,56,yes,no,dsl,yes,yes,yes,no,no,no,two year,yes,bank transfer (automatic),59.8,3457.45,no
6506,5889-lfoll,female,0,no,no,13,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.6,1115.2,yes
6507,5708-evonk,female,0,yes,yes,58,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),93.4,5435.6,yes
6508,8708-xpxhz,female,0,yes,yes,42,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.2,4186.3,yes
6509,0616-atfgb,male,1,yes,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,25.05,25.05,yes
6510,0572-zjklt,female,0,yes,yes,46,yes,yes,fiber optic,yes,no,yes,yes,no,yes,two year,no,mailed check,99.65,4630.2,no
6511,5135-rddql,female,0,yes,yes,63,yes,no,dsl,yes,no,no,no,no,no,two year,yes,bank transfer (automatic),50.65,3221.25,no
6512,1353-ljwem,male,0,no,no,11,yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,yes,electronic check,60.9,688.5,no
6513,1794-swwkl,male,0,yes,yes,15,yes,yes,dsl,no,no,yes,yes,no,no,month-to-month,yes,bank transfer (automatic),59.65,867.1,no
6514,6166-yipfo,male,0,yes,no,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,64.7,4746.05,no
6515,7016-bpgeu,female,0,no,no,29,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),25.1,712.85,yes
6516,6876-adesb,male,0,no,yes,1,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,electronic check,48.95,48.95,yes
6517,9332-gywlo,female,0,yes,yes,6,yes,no,dsl,no,no,no,no,yes,no,month-to-month,no,electronic check,54.85,355.1,no
6518,1963-svucv,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.3,45.3,yes
6519,4184-vodjz,male,0,yes,yes,63,yes,yes,fiber optic,no,yes,no,no,no,yes,one year,yes,electronic check,91.35,5764.7,no
6520,0220-ebgce,male,0,no,no,2,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,85.85,167.3,yes
6521,1092-wpivq,female,0,yes,yes,18,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.1,428.45,no
6522,7233-ioqnp,female,0,yes,no,43,no,no phone service,dsl,yes,no,no,yes,no,no,month-to-month,no,bank transfer (automatic),34.0,1505.35,no
6523,2834-jkoow,female,0,no,no,15,no,no phone service,dsl,yes,yes,yes,yes,no,no,one year,no,mailed check,45.9,693.45,no
6524,2754-vdltr,male,0,no,yes,10,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,95.2,930.4,yes
6525,2400-feqme,male,0,yes,yes,55,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.5,1177.95,no
6526,3190-xfani,male,0,no,yes,49,yes,yes,fiber optic,no,no,no,yes,yes,yes,one year,yes,bank transfer (automatic),100.6,5069.65,yes
6527,7551-dacsp,male,0,yes,yes,6,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,mailed check,55.3,324.25,yes
6528,4957-sreec,male,0,yes,yes,70,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.35,1458.1,no
6529,7235-nxzcp,male,1,no,no,2,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,74.85,156.4,yes
6530,0230-ubypq,male,1,yes,no,63,no,no phone service,dsl,yes,no,no,yes,no,no,one year,no,bank transfer (automatic),36.1,2298.9,no
6531,4923-adwxj,female,0,no,no,25,yes,no,dsl,no,yes,no,yes,no,yes,month-to-month,yes,bank transfer (automatic),65.8,1679.65,no
6532,1763-kuaaw,female,1,no,no,18,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.35,369.6,no
6533,1104-tnlza,male,1,yes,no,28,yes,yes,fiber optic,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,105.8,2998.0,no
6534,5195-kpunq,female,1,no,no,53,yes,no,fiber optic,yes,yes,no,yes,no,yes,one year,yes,mailed check,96.75,5206.55,no
6535,0520-fdvvt,male,0,no,no,35,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),102.35,3626.1,yes
6536,3439-gvusx,male,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,24.4,24.4,no
6537,1444-vvsgw,male,0,yes,no,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,credit card (automatic),115.65,7968.85,yes
6538,5712-ptiww,male,0,no,no,2,yes,no,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,electronic check,79.85,152.45,yes
6539,5949-hgvjl,female,0,yes,no,26,yes,no,dsl,no,yes,no,yes,yes,yes,month-to-month,yes,electronic check,73.05,1959.5,no
6540,5203-xehax,female,0,no,no,34,yes,no,dsl,yes,yes,no,no,no,yes,one year,no,electronic check,64.35,2053.05,no
6541,1635-hdgft,female,0,no,yes,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.5,398.55,no
6542,3315-totbp,male,0,no,no,15,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,76.0,1130.85,yes
6543,8050-xgrvl,female,0,yes,yes,62,yes,no,dsl,yes,no,yes,no,no,no,one year,no,credit card (automatic),54.75,3425.35,no
6544,6661-hbgwl,female,1,no,no,42,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),104.75,4323.45,yes
6545,1518-vowav,female,0,no,no,9,yes,no,dsl,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,74.65,703.55,yes
6546,9828-qhfbk,male,0,no,no,24,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,51.15,1275.7,no
6547,3908-mkimj,male,1,yes,no,68,no,no phone service,dsl,yes,yes,yes,no,no,no,two year,yes,electronic check,41.95,2965.75,no
6548,5012-yspjj,male,0,yes,yes,31,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,mailed check,54.35,1647.0,no
6549,5909-echui,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,56.25,56.25,yes
6550,1309-bxvoq,male,0,yes,no,21,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,106.1,2249.95,yes
6551,6728-voify,female,0,yes,no,63,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,yes,electronic check,96.0,6109.75,no
6552,9317-wzpgv,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,bank transfer (automatic),79.75,159.4,yes
6553,4891-nluba,female,0,yes,yes,61,no,no phone service,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),61.45,3751.15,no
6554,2856-hyapg,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,68.65,68.65,yes
6555,8969-prhfk,male,0,no,no,18,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.65,411.25,no
6556,0661-kqhnk,female,0,yes,yes,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.0,105.5,no
6557,8709-krdvl,female,0,no,no,33,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.0,3320.6,no
6558,4488-psycg,male,0,no,no,16,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.25,327.45,yes
6559,1427-versm,female,0,yes,no,56,yes,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,98.7,5669.5,no
6560,9801-noshq,male,0,no,yes,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.8,465.45,no
6561,6339-ypsah,male,0,no,no,9,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,73.8,704.3,no
6562,3621-ceovk,female,1,yes,no,14,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,100.2,1369.8,yes
6563,6906-andwj,male,0,yes,yes,15,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),74.9,1107.25,yes
6564,2159-turxx,male,0,no,no,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.05,95.55,no
6565,1548-fehvl,male,0,yes,no,61,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,106.2,6375.2,no
6566,3795-cawex,male,0,yes,yes,70,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),116.55,8152.3,no
6567,6215-nqcpy,male,0,no,no,15,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,99.7,1566.75,no
6568,5647-urdka,male,0,yes,yes,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.7,130.25,no
6569,2229-dpmbi,female,0,yes,yes,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.5,162.15,no
6570,9626-weqrm,female,0,no,no,4,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,29.15,110.05,no
6571,2188-sxwvt,female,0,no,no,34,yes,no,dsl,yes,yes,no,no,no,no,one year,no,mailed check,55.0,1885.15,no
6572,6258-pvzwj,male,0,yes,no,68,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),90.8,6302.85,no
6573,1094-bkosx,female,0,yes,yes,45,no,no phone service,dsl,no,yes,yes,yes,no,yes,one year,no,bank transfer (automatic),51.0,2264.5,no
6574,6969-mvbai,female,1,no,no,9,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,90.1,816.8,no
6575,2978-xxsog,female,0,no,no,22,yes,yes,dsl,yes,no,no,yes,no,no,month-to-month,yes,mailed check,59.05,1253.5,no
6576,2342-ckiao,female,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.3,41.2,no
6577,6953-pbdin,male,0,yes,no,70,yes,yes,dsl,no,yes,yes,yes,yes,no,two year,no,bank transfer (automatic),72.95,5265.55,no
6578,3898-bsjyf,female,0,no,yes,10,yes,yes,dsl,yes,no,yes,yes,no,yes,one year,no,credit card (automatic),73.55,693.3,no
6579,3938-yfpxd,male,0,no,no,72,yes,yes,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),84.3,5997.1,no
6580,7696-amhod,female,0,yes,yes,49,yes,no,dsl,no,yes,yes,no,yes,yes,one year,no,credit card (automatic),78.0,3824.2,no
6581,2453-safns,female,1,no,no,54,yes,yes,dsl,no,yes,no,yes,yes,no,one year,no,mailed check,72.1,3886.05,no
6582,9558-ihezx,female,0,no,no,71,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),106.75,7283.25,no
6583,9617-udpeu,female,0,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,19.25,412.55,no
6584,6340-dacft,female,0,yes,yes,50,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.55,1070.25,no
6585,4955-vcwbi,female,0,yes,yes,43,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.0,817.95,no
6586,6813-gzqcg,female,0,yes,yes,45,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),24.65,1171.3,no
6587,7426-gswpo,male,1,no,no,64,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),103.5,6548.65,no
6588,3389-ktrxv,female,0,yes,yes,23,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,23.85,625.65,no
6589,3118-uhvvq,female,0,yes,no,68,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.8,1911.5,no
6590,1031-iideo,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.85,70.85,yes
6591,5832-xkaes,male,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),69.8,134.7,yes
6592,3205-mxzra,male,0,no,no,26,yes,no,dsl,no,no,no,yes,yes,no,one year,no,credit card (automatic),59.45,1507.0,no
6593,4701-ahwmw,male,0,yes,no,55,no,no phone service,dsl,no,no,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),54.55,2978.3,yes
6594,8317-bvkso,male,0,no,no,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,20.05,299.3,no
6595,5702-kvqrd,male,0,yes,no,71,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,electronic check,82.55,5832.65,no
6596,0083-pivik,male,0,no,no,64,yes,yes,dsl,yes,yes,yes,yes,yes,no,one year,no,electronic check,81.25,5567.55,no
6597,9210-iahgh,female,0,no,no,7,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,yes,credit card (automatic),70.75,450.8,yes
6598,6169-pgncd,female,0,no,no,57,yes,no,dsl,yes,yes,yes,yes,yes,no,two year,yes,credit card (automatic),74.3,4166.35,no
6599,0023-xuopt,female,0,yes,no,13,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,no,electronic check,94.1,1215.6,yes
6600,4592-iwtji,female,0,yes,yes,3,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,no,credit card (automatic),29.7,91.7,yes
6601,4909-joupp,male,1,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),109.7,7898.45,no
6602,4657-fwvfy,female,0,yes,yes,40,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,credit card (automatic),96.35,3915.4,no
6603,2257-bovxd,male,0,yes,no,14,yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,yes,credit card (automatic),66.6,979.5,no
6604,7729-jteec,male,0,yes,yes,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,44.5,90.05,no
6605,7632-mnyoy,male,1,no,no,66,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,no,credit card (automatic),110.9,7432.05,yes
6606,6518-lgaov,female,0,yes,no,38,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,105.0,4026.4,yes
6607,7242-qzlxf,male,0,no,yes,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,25.3,25.3,yes
6608,4576-csajh,male,0,no,no,22,yes,no,dsl,no,yes,no,yes,no,no,one year,yes,credit card (automatic),55.15,1193.05,yes
6609,1000-ajsld,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.1,20.1,yes
6610,9696-rmyba,male,0,no,no,5,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,mailed check,80.1,398.55,no
6611,8690-upczi,male,0,yes,yes,29,yes,yes,dsl,yes,no,no,yes,yes,no,one year,no,bank transfer (automatic),69.05,1958.45,no
6612,1062-lhzod,male,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.9,69.9,yes
6613,9770-lxdbk,female,0,no,no,3,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.4,63.15,no
6614,4086-witjg,male,0,yes,yes,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.7,1301.1,no
6615,8344-wfmfh,male,0,no,yes,9,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,50.1,484.05,no
6616,9600-naxzn,male,0,no,no,43,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.4,4528.0,yes
6617,8822-knbhv,female,0,no,no,48,yes,yes,dsl,yes,yes,yes,no,yes,yes,one year,yes,credit card (automatic),83.45,3887.85,no
6618,8404-fydib,male,0,no,no,26,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),86.65,2208.75,no
6619,2791-sfvew,female,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),20.15,238.15,no
6620,6457-usber,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,80.8,80.8,yes
6621,6762-nsodu,female,0,yes,yes,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.4,958.15,no
6622,4662-ekdpq,male,0,no,no,2,yes,yes,dsl,no,no,no,no,no,yes,month-to-month,no,bank transfer (automatic),62.05,118.3,yes
6623,9248-ojykk,male,1,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,76.45,76.45,yes
6624,9888-zcumm,male,0,yes,yes,64,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),60.05,3845.45,no
6625,3398-fshon,female,1,no,no,12,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,91.3,1094.5,yes
6626,3319-dwoep,male,1,yes,no,6,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,95.75,573.75,yes
6627,1074-wvevg,female,0,yes,no,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.35,1267.0,no
6628,9979-rgmzt,female,0,no,no,7,yes,no,fiber optic,no,yes,no,no,yes,yes,one year,yes,mailed check,94.05,633.45,no
6629,6437-udqjm,female,1,yes,no,72,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),84.1,6129.65,no
6630,1226-ienzn,male,1,no,no,16,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,78.75,1218.25,no
6631,2108-glpqb,male,0,yes,no,25,yes,yes,dsl,no,no,yes,no,no,no,month-to-month,no,credit card (automatic),55.55,1405.3,no
6632,9259-pacgq,female,0,yes,no,34,yes,yes,dsl,yes,yes,no,yes,no,no,month-to-month,no,electronic check,62.65,2274.9,yes
6633,4415-ijztp,female,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.5,74.5,yes
6634,1465-vindh,female,0,yes,yes,10,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),102.1,1068.85,yes
6635,5474-lamuq,male,0,yes,no,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.1,533.9,no
6636,3468-drvqj,female,0,yes,yes,10,yes,yes,dsl,yes,yes,no,no,yes,no,one year,no,electronic check,70.3,676.15,no
6637,1122-yjbcs,male,0,yes,no,69,yes,no,dsl,yes,yes,no,no,no,no,one year,yes,credit card (automatic),53.65,3804.4,no
6638,4990-aldgw,male,0,no,no,57,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.75,1118.8,no
6639,4816-okwnx,male,0,yes,yes,50,yes,no,fiber optic,no,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),103.4,5236.4,no
6640,3315-ikyzq,male,0,yes,yes,28,no,no phone service,dsl,yes,no,yes,yes,yes,no,one year,no,mailed check,50.8,1386.8,no
6641,2810-ftlem,female,0,no,no,16,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,50.15,762.25,yes
6642,4747-lcaql,male,0,no,no,25,yes,no,dsl,yes,yes,no,yes,yes,yes,month-to-month,yes,mailed check,79.0,1902.0,no
6643,3411-wlrsq,female,1,yes,no,3,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),74.6,239.05,no
6644,0898-xcgtf,male,0,yes,no,61,yes,yes,fiber optic,no,no,no,no,yes,yes,one year,yes,bank transfer (automatic),96.5,5673.7,no
6645,8006-pycsw,female,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.1,39.8,no
6646,8249-thvec,male,0,yes,yes,51,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.4,997.75,no
6647,8722-prfdv,female,0,yes,yes,71,yes,no,dsl,yes,no,yes,no,yes,yes,two year,no,credit card (automatic),77.55,5574.35,no
6648,2164-soqxl,female,0,yes,yes,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.05,406.05,no
6649,4020-kiudi,male,0,yes,yes,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),19.85,138.85,no
6650,5850-bdwcy,female,0,no,no,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.2,123.65,no
6651,2038-yseze,female,0,no,no,29,yes,yes,dsl,yes,yes,no,yes,no,no,month-to-month,no,mailed check,67.45,1801.1,no
6652,0827-itjph,male,0,no,no,36,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),18.55,689.0,no
6653,8799-oxzmd,female,0,no,no,28,no,no phone service,dsl,no,no,yes,no,no,no,month-to-month,yes,mailed check,29.75,790.7,no
6654,1925-tible,female,0,yes,no,7,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,86.5,582.5,yes
6655,1705-guhpv,female,0,no,no,63,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.2,1618.2,no
6656,4779-zgick,male,0,yes,yes,48,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,23.55,1173.35,no
6657,0048-pihnl,female,0,yes,no,49,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.45,900.9,no
6658,0818-ocpzo,male,1,no,no,27,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,81.45,2122.05,yes
6659,3967-kxaps,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),92.3,6719.9,no
6660,1447-giqmr,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.15,69.15,yes
6661,3704-ieaxf,female,0,yes,yes,72,no,no phone service,dsl,no,yes,no,yes,yes,yes,two year,no,credit card (automatic),53.65,3784.0,no
6662,6810-vcaex,female,0,no,no,47,no,no phone service,dsl,yes,yes,no,yes,no,no,one year,no,credit card (automatic),39.65,1798.65,no
6663,0674-eyyzv,female,0,no,no,1,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,54.65,54.65,no
6664,4480-mbmlb,female,0,no,no,36,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),104.8,3886.45,no
6665,1395-ofuwc,male,0,yes,yes,43,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),29.3,1224.05,no
6666,0822-qgcxa,female,1,yes,no,27,yes,yes,dsl,no,yes,yes,yes,yes,yes,month-to-month,no,electronic check,83.85,2310.2,no
6667,0872-nxjys,female,0,no,no,9,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,79.55,723.4,yes
6668,2832-kjcrd,female,0,no,no,38,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,103.65,3988.5,no
6669,3588-wsttj,female,1,no,no,35,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,99.05,3554.6,no
6671,5090-emgtc,female,0,yes,no,59,yes,no,fiber optic,no,yes,no,yes,yes,yes,two year,yes,mailed check,100.05,6034.85,no
6672,2346-czyil,male,0,no,no,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.35,531.6,no
6673,3798-epwrr,female,1,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,43.95,85.1,no
6674,6258-ngcng,male,0,no,no,7,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,23.5,173.0,no
6675,4186-zbuew,female,0,no,no,36,yes,yes,dsl,no,yes,no,yes,no,yes,one year,yes,mailed check,70.7,2511.95,no
6676,5274-xhaky,female,0,yes,yes,41,yes,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),94.3,3893.6,no
6677,1442-bqpvu,female,0,no,no,13,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,29.15,357.15,no
